tipo_estabelecimento;uf;municipio;gestao;capacidade_total_final;capacidade_total_calculada;vagas_desativadas_total;capacidade_masculino_total;capacidade_feminino_total;capacidade_provisorios_total;capacidade_fechado_total;capacidade_semiaberto_total;capacidade_aberto_total;capacidade_rdd_total;capacidade_medida_internacao_total;capacidade_outros_total;pop_total_final;pop_total;pop_total_calculada;pop_provisorios_total;pop_fechado_total;pop_semiaberto_total;pop_aberto_total;pop_internacao_total;pop_tratamento_ambulatorial_total;pop_rdd_total;taxa_ocupacao;flag_superlotacao;perc_provisorios;perc_fechado;perc_semiaberto;perc_aberto;mov_entradas_total;mov_alvaras_total;mov_abandonos_total;mov_obitos_total;mov_transf_in_total;mov_transf_out_total;mov_perm_saida_total;mov_saida_temp_total;pop_18_29_total;perc_18_29;idade_18_24_total;idade_25_29_total;idade_30_34_total;idade_35_45_total;idade_46_60_total;idade_61_70_total;idade_70mais_total;idade_nao_info_total;raca_parda_preta_total;perc_parda_preta;raca_branca_total;raca_preta_total;raca_parda_total;raca_amarela_total;raca_indigena_total;raca_nao_info_total;proc_urb_interior_total;proc_urb_rm_total;proc_rural_total;civil_solteiro_total;civil_uniao_total;civil_casado_total;civil_separado_total;civil_divorciado_total;civil_viuvo_total;civil_nao_info_total;gestao_saude_terceirizada;gestao_assist_juridica_terceirizada;saude_nao_possui;saude_consultorio_medico;saude_consultorio_odontologico;saude_enfermagem;saude_farmacia;flag_sem_modulo_saude;educacao_nao_possui;educacao_sala_aula;educacao_sala_informatica;educacao_biblioteca;flag_sem_modulo_educacao;assist_juridica_nao;assist_juridica_defensoria;assist_juridica_dativos;assist_juridica_ong;flag_assist_juridica_defensoria;saude_consultas_ext_total;saude_consultas_no_estab_total;saude_consultas_psico_total;saude_consultas_odonto_total;saude_exames_total;saude_vacinas_total;saude_outros_proc_total;mortalidade_natural_total;mortalidade_criminal_total;mortalidade_suicidio_total;mortalidade_acidental_total;mortalidade_causa_desconhecida_total;controle_mais_90_dias;controle_semiaberto_aguardando_vaga;proc_urb_interior_masc;proc_urb_interior_fem;proc_urb_rm_masc;proc_urb_rm_fem;proc_rural_masc;proc_rural_fem
Cela física;AM;Manaus;Co-gestão;20.0;20.0;0.0;20.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;;15;15;15.0;9.0;6.0;0.0;0.0;0.0;0.0;0.0;0.75;0;0.6;0.4;0.0;0.0;2287.0;63.0;0.0;0.0;250.0;2226.0;0.0;0.0;5.0;0.3333333333333333;2.0;3.0;6.0;4.0;0.0;0.0;0.0;0.0;12.0;0.8;3.0;0.0;12.0;0.0;0.0;0.0;0.0;13.0;2.0;12.0;3.0;0.0;0.0;0.0;0.0;0.0;Sim;Sim;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;8332.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;13.0;0.0;2.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28;28;28.0;16.0;12.0;0.0;0.0;0.0;0.0;0.0;;0;0.5714285714285714;0.42857142857142855;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.6428571428571429;6.0;12.0;10.0;0.0;0.0;0.0;0.0;0.0;28.0;1.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;28.0;0.0;12.0;11.0;5.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;28.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;667.0;667.0;0.0;667.0;0.0;667.0;0.0;0.0;0.0;0.0;0.0;;902;902;902.0;624.0;278.0;0.0;0.0;0.0;0.0;0.0;1.3523238380809595;1;0.6917960088691796;0.3082039911308204;0.0;0.0;0.0;210.0;0.0;0.0;687.0;182.0;0.0;0.0;499.0;0.5532150776053215;254.0;245.0;194.0;148.0;46.0;15.0;0.0;0.0;820.0;0.9090909090909091;76.0;37.0;783.0;0.0;6.0;0.0;204.0;698.0;0.0;468.0;352.0;75.0;0.0;5.0;2.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;255.0;2749.0;2587.0;2240.0;1637.0;740.0;1493.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;204.0;0.0;698.0;0.0;0.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;2;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;2.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;780.0;780.0;12.0;780.0;0.0;780.0;0.0;0.0;0.0;0.0;0.0;;1167;1167;1167.0;716.0;451.0;0.0;0.0;0.0;0.0;0.0;1.4961538461538462;1;0.6135389888603257;0.3864610111396744;0.0;0.0;0.0;419.0;0.0;1.0;941.0;431.0;0.0;0.0;437.0;0.3744644387317909;177.0;260.0;205.0;276.0;191.0;44.0;14.0;0.0;1025.0;0.8783204798628963;98.0;70.0;955.0;4.0;40.0;0.0;286.0;881.0;0.0;570.0;437.0;141.0;0.0;12.0;7.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;411.0;3588.0;3504.0;2917.0;4269.0;1133.0;259491.0;1.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;286.0;0.0;881.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;197.0;197.0;0.0;0.0;197.0;89.0;104.0;0.0;0.0;0.0;4.0;;189;189;189.0;94.0;95.0;0.0;0.0;0.0;0.0;0.0;0.9593908629441624;0;0.4973544973544973;0.5026455026455027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.0;0.41798941798941797;35.0;44.0;37.0;49.0;22.0;2.0;0.0;0.0;181.0;0.9576719576719577;3.0;10.0;171.0;0.0;5.0;0.0;40.0;149.0;0.0;142.0;27.0;17.0;0.0;3.0;0.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;40.0;0.0;149.0;0.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;4;4.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;;0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.75;1.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;4.0;0.0;0.0;0.0;0.0
Domiciliar com monitoramento eletrônico;AM;Manaus;Pública;3000.0;3000.0;0.0;2000.0;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;3000.0;294;294;294.0;207.0;87.0;0.0;0.0;0.0;0.0;0.0;0.098;0;0.7040816326530612;0.29591836734693877;0.0;0.0;5.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;112.0;0.38095238095238093;31.0;81.0;53.0;76.0;31.0;11.0;11.0;0.0;249.0;0.8469387755102041;44.0;14.0;235.0;1.0;0.0;0.0;0.0;294.0;0.0;166.0;82.0;33.0;1.0;7.0;5.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;140.0;154.0;0.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1409;1409;1409.0;0.0;0.0;1409.0;0.0;0.0;0.0;0.0;;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;524.0;0.37189496096522356;174.0;350.0;354.0;367.0;138.0;20.0;6.0;0.0;1246.0;0.8843151171043293;158.0;117.0;1129.0;5.0;0.0;0.0;0.0;1409.0;0.0;715.0;448.0;165.0;7.0;18.0;5.0;51.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;1335.0;74.0;0.0;0.0
Domiciliar com monitoramento eletrônico;AM;Manaus;Pública;5000.0;5000.0;0.0;4300.0;700.0;0.0;0.0;0.0;0.0;0.0;0.0;5000.0;1296;1296;1296.0;0.0;0.0;1296.0;0.0;0.0;0.0;0.0;0.2592;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;762.0;74.0;0.0;0.0;336.0;0.25925925925925924;74.0;262.0;349.0;420.0;164.0;22.0;5.0;0.0;1057.0;0.8155864197530864;171.0;130.0;927.0;2.0;1.0;0.0;65.0;1196.0;35.0;587.0;457.0;151.0;11.0;18.0;11.0;61.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Não;Sim;Não;Não;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;62.0;3.0;1134.0;62.0;32.0;3.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;1.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;777.0;777.0;0.0;777.0;0.0;0.0;777.0;0.0;0.0;0.0;0.0;;868;868;868.0;0.0;868.0;0.0;0.0;0.0;0.0;0.0;1.117117117117117;1;0.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;255.0;0.0;0.0;335.0;0.3859447004608295;83.0;252.0;275.0;221.0;33.0;4.0;0.0;0.0;781.0;0.8997695852534562;85.0;105.0;676.0;1.0;1.0;0.0;139.0;729.0;0.0;465.0;278.0;122.0;0.0;3.0;0.0;0.0;Sim;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;198.0;5970.0;5276.0;3009.0;446.0;2.0;950.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;139.0;0.0;729.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;24.0;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;;10;10;10.0;5.0;3.0;0.0;0.0;2.0;0.0;0.0;0.4166666666666667;0;0.5;0.3;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.4;1.0;3.0;2.0;4.0;0.0;0.0;0.0;0.0;7.0;0.7;2.0;3.0;4.0;0.0;1.0;0.0;4.0;6.0;0.0;8.0;1.0;0.0;1.0;0.0;0.0;0.0;Sim;Sim;Não;Sim;Não;Sim;Não;0;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;9.0;5.0;997.0;29.0;6.0;0.0;1997.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;4.0;0.0;6.0;0.0;0.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;1.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;528.0;528.0;0.0;528.0;0.0;0.0;528.0;0.0;0.0;0.0;0.0;;610;610;610.0;0.0;610.0;0.0;0.0;0.0;0.0;0.0;1.1553030303030303;1;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;123.0;182.0;0.0;0.0;241.0;0.3950819672131147;57.0;184.0;171.0;158.0;37.0;2.0;1.0;0.0;535.0;0.8770491803278688;66.0;32.0;503.0;4.0;5.0;0.0;109.0;500.0;1.0;318.0;219.0;65.0;6.0;1.0;1.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;186.0;2450.0;3164.0;3964.0;230.0;770.0;104.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;109.0;0.0;500.0;0.0;1.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Manaus;Co-gestão;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;2;2;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;;0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;2.0;0.0;0.0;0.0
Cela física;AM;Manaus;Co-gestão;614.0;614.0;0.0;614.0;0.0;614.0;0.0;0.0;0.0;0.0;0.0;;1174;1174;1174.0;807.0;367.0;0.0;0.0;0.0;0.0;0.0;1.9120521172638436;1;0.6873935264054515;0.3126064735945486;0.0;0.0;0.0;379.0;0.0;2.0;1128.0;640.0;0.0;0.0;390.0;0.3321976149914821;150.0;240.0;236.0;397.0;125.0;24.0;2.0;0.0;1072.0;0.9131175468483816;64.0;96.0;976.0;11.0;27.0;0.0;244.0;930.0;0.0;673.0;336.0;152.0;0.0;6.0;7.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;194.0;3025.0;5349.0;3610.0;390.0;1225.0;3152.0;1.0;1.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;244.0;0.0;930.0;0.0;0.0;0.0
Cela física;AM;Coari;Pública;50.0;50.0;0.0;46.0;4.0;25.0;25.0;0.0;0.0;0.0;0.0;;179;179;179.0;157.0;22.0;0.0;0.0;0.0;0.0;0.0;3.58;1;0.8770949720670391;0.12290502793296089;0.0;0.0;122.0;80.0;0.0;0.0;1.0;0.0;0.0;0.0;111.0;0.6201117318435754;66.0;45.0;30.0;36.0;0.0;2.0;0.0;0.0;145.0;0.8100558659217877;29.0;32.0;113.0;0.0;5.0;0.0;145.0;0.0;34.0;127.0;52.0;0.0;0.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Não;0;Não;Sim;Não;Não;1;68.0;99.0;1.0;51.0;25.0;96.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;138.0;7.0;0.0;0.0;34.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Coari;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;162;162;162.0;0.0;0.0;99.0;63.0;0.0;0.0;0.0;;0;0.0;0.0;0.6111111111111112;0.3888888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;0.30864197530864196;29.0;21.0;20.0;54.0;28.0;10.0;0.0;0.0;117.0;0.7222222222222222;40.0;30.0;87.0;0.0;5.0;0.0;120.0;0.0;42.0;117.0;27.0;14.0;4.0;0.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;101.0;19.0;0.0;0.0;42.0;0.0
Cela física;AM;Humaitá;Pública;33.0;33.0;0.0;30.0;3.0;17.0;16.0;0.0;0.0;0.0;0.0;;50;50;50.0;33.0;17.0;0.0;0.0;0.0;0.0;0.0;1.5151515151515151;1;0.66;0.34;0.0;0.0;104.0;33.0;0.0;0.0;0.0;3.0;0.0;0.0;15.0;0.3;5.0;10.0;19.0;9.0;7.0;0.0;0.0;0.0;39.0;0.78;7.0;5.0;34.0;4.0;0.0;0.0;37.0;7.0;6.0;13.0;24.0;12.0;0.0;1.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Não;0;Não;Sim;Não;Não;1;25.0;60.0;8.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;37.0;0.0;7.0;0.0;6.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Humaitá;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;126;126;126.0;0.0;0.0;84.0;42.0;0.0;0.0;0.0;;0;0.0;0.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;0.2857142857142857;6.0;30.0;23.0;36.0;31.0;0.0;0.0;0.0;110.0;0.873015873015873;12.0;18.0;92.0;4.0;0.0;0.0;94.0;23.0;9.0;46.0;73.0;1.0;0.0;1.0;0.0;5.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;87.0;7.0;20.0;3.0;9.0;0.0
Cela física;AM;Itacoatiara;Co-gestão;144.0;144.0;0.0;144.0;0.0;84.0;60.0;0.0;0.0;0.0;0.0;;150;150;150.0;100.0;50.0;0.0;0.0;0.0;0.0;0.0;1.0416666666666667;1;0.6666666666666666;0.3333333333333333;0.0;0.0;97.0;35.0;0.0;0.0;0.0;15.0;0.0;0.0;82.0;0.5466666666666666;32.0;50.0;24.0;23.0;13.0;5.0;3.0;0.0;150.0;1.0;0.0;0.0;150.0;0.0;0.0;0.0;57.0;84.0;9.0;72.0;64.0;11.0;0.0;0.0;3.0;0.0;Sim;Sim;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Sim;Sim;0;Não;Sim;Não;Não;1;27.0;2673.0;1254.0;1057.0;153.0;239.0;1901.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;57.0;0.0;84.0;0.0;9.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Itacoatiara;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;128;128;128.0;0.0;0.0;128.0;0.0;0.0;0.0;0.0;;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;25.0;0.1953125;5.0;20.0;30.0;51.0;18.0;4.0;0.0;0.0;128.0;1.0;0.0;0.0;128.0;0.0;0.0;0.0;2.0;120.0;6.0;72.0;39.0;15.0;1.0;0.0;1.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;2.0;0.0;110.0;10.0;5.0;1.0
Cela física;AM;Maués;Pública;45.0;45.0;0.0;40.0;5.0;23.0;22.0;0.0;0.0;0.0;0.0;;62;62;62.0;35.0;27.0;0.0;0.0;0.0;0.0;0.0;1.3777777777777778;1;0.5645161290322581;0.43548387096774194;0.0;0.0;19.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.45161290322580644;11.0;17.0;10.0;16.0;7.0;1.0;0.0;0.0;61.0;0.9838709677419355;1.0;4.0;57.0;0.0;0.0;0.0;53.0;1.0;8.0;28.0;10.0;23.0;0.0;0.0;1.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;70.0;0.0;0.0;51.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;49.0;4.0;1.0;0.0;8.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Maués;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;137;137;137.0;0.0;0.0;101.0;36.0;0.0;0.0;0.0;;0;0.0;0.0;0.7372262773722628;0.26277372262773724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.3722627737226277;24.0;27.0;39.0;40.0;7.0;0.0;0.0;0.0;137.0;1.0;0.0;3.0;134.0;0.0;0.0;0.0;14.0;106.0;17.0;80.0;20.0;10.0;0.0;0.0;27.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;13.0;1.0;99.0;7.0;17.0;0.0
Cela física;AM;Parintins;Pública;36.0;36.0;0.0;32.0;4.0;18.0;18.0;0.0;0.0;0.0;0.0;;58;58;58.0;24.0;34.0;0.0;0.0;0.0;0.0;0.0;1.6111111111111112;1;0.41379310344827586;0.5862068965517241;0.0;0.0;60.0;33.0;4.0;0.0;0.0;1.0;0.0;0.0;38.0;0.6551724137931034;26.0;12.0;10.0;6.0;2.0;2.0;0.0;0.0;56.0;0.9655172413793104;0.0;0.0;56.0;0.0;2.0;0.0;54.0;0.0;4.0;14.0;33.0;8.0;1.0;1.0;1.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Não;Sim;Não;Não;0;Não;Sim;Não;Não;1;233.0;190.0;10.0;31.0;71.0;97.0;77.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;54.0;0.0;0.0;0.0;4.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Parintins;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;115;115;115.0;0.0;0.0;54.0;61.0;0.0;0.0;;;0;0.0;0.0;0.46956521739130436;0.5304347826086957;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;0.14782608695652175;6.0;11.0;21.0;55.0;16.0;5.0;1.0;0.0;114.0;0.991304347826087;0.0;0.0;114.0;0.0;1.0;0.0;107.0;0.0;8.0;33.0;62.0;16.0;0.0;4.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;86.0;21.0;0.0;0.0;8.0;0.0
Cela física;AM;Tabatinga;Pública;108.0;108.0;0.0;90.0;18.0;70.0;38.0;0.0;0.0;0.0;0.0;;93;93;93.0;42.0;51.0;0.0;0.0;0.0;0.0;0.0;0.8611111111111112;0;0.45161290322580644;0.5483870967741935;0.0;0.0;75.0;61.0;0.0;0.0;10.0;1.0;0.0;0.0;41.0;0.44086021505376344;20.0;21.0;18.0;22.0;9.0;3.0;0.0;0.0;62.0;0.6666666666666666;7.0;4.0;58.0;0.0;24.0;0.0;0.0;93.0;0.0;65.0;21.0;7.0;0.0;0.0;0.0;0.0;Não;Não;Não;Sim;Sim;Sim;Sim;0;Não;Sim;Não;Sim;0;Não;Sim;Não;Não;1;14.0;500.0;190.0;243.0;372.0;185.0;35.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;92.0;1.0;0.0;0.0
Domiciliar sem monitoramento eletrônico;AM;Tabatinga;Pública;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;67;67;67.0;0.0;0.0;35.0;32.0;0.0;0.0;0.0;;0;0.0;0.0;0.5223880597014925;0.47761194029850745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;0.4626865671641791;21.0;10.0;6.0;14.0;16.0;0.0;0.0;0.0;42.0;0.6268656716417911;11.0;0.0;42.0;0.0;14.0;0.0;0.0;67.0;0.0;24.0;28.0;13.0;1.0;1.0;0.0;0.0;Não;Não;Sim;Não;Não;Não;Não;1;Sim;Não;Não;Não;1;Sim;Não;Não;Não;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Sim. Quantos;Sim. Quantos;0.0;0.0;65.0;2.0;0.0;0.0
